"COD_MUN_TSE","NUM_TURNO","SIGLA_PARTIDO","NOME_MUNICIPIO","DESCRICAO_CARGO","ANO_ELEICAO","COD_MUN_IBGE","UF","QTDE_VOTOS"
"24996","1","PFL","PALMARES","PREFEITO","2000","2610004","PE","11280"
"24996","1","PMDB","PALMARES","PREFEITO","2000","2610004","PE","12871"
"24996","1","PSDB","PALMARES","PREFEITO","2000","2610004","PE","1686"
"24996","1","PT","PALMARES","PREFEITO","2000","2610004","PE","627"
"25011","1","PFL","PALMEIRINA","PREFEITO","2000","2610103","PE","2423"
"25011","1","PPB","PALMEIRINA","PREFEITO","2000","2610103","PE","1995"
"25038","1","PFL","PANELAS","PREFEITO","2000","2610202","PE","10019"
"25054","1","PMDB","PARANATAMA","PREFEITO","2000","2610301","PE","2224"
"25054","1","PPB","PARANATAMA","PREFEITO","2000","2610301","PE","3829"
"25070","1","PFL","PARNAMIRIM","PREFEITO","2000","2610400","PE","4623"
"25070","1","PMDB","PARNAMIRIM","PREFEITO","2000","2610400","PE","5471"
"25097","1","PMDB","PASSIRA","PREFEITO","2000","2610509","PE","6241"
"25097","1","PSB","PASSIRA","PREFEITO","2000","2610509","PE","944"
"25097","1","PSDB","PASSIRA","PREFEITO","2000","2610509","PE","7929"
"25119","1","PMDB","PAUDALHO","PREFEITO","2000","2610608","PE","6328"
"25119","1","PSB","PAUDALHO","PREFEITO","2000","2610608","PE","9897"
"25135","1","PDT","PAULISTA","PREFEITO","2000","2610707","PE","41908"
"25135","1","PMDB","PAULISTA","PREFEITO","2000","2610707","PE","62480"
"25151","1","PFL","PEDRA","PREFEITO","2000","2610806","PE","4861"
"25151","1","PMDB","PEDRA","PREFEITO","2000","2610806","PE","6009"
"25178","1","PFL","PESQUEIRA","PREFEITO","2000","2610905","PE","10356"
"25178","1","PSL","PESQUEIRA","PREFEITO","2000","2610905","PE","9441"
"25194","1","PMDB","PETROLANDIA","PREFEITO","2000","2611002","PE","7625"
"25194","1","PSDC","PETROLANDIA","PREFEITO","2000","2611002","PE","5434"
"25216","1","PFL","PETROLINA","PREFEITO","2000","2611101","PE","30493"
"25216","1","PPS","PETROLINA","PREFEITO","2000","2611101","PE","59123"
"25216","1","PSB","PETROLINA","PREFEITO","2000","2611101","PE","5166"
"25232","1","PFL","POCAO","PREFEITO","2000","2611200","PE","3888"
"25232","1","PPB","POCAO","PREFEITO","2000","2611200","PE","2227"
"25259","1","PL","POMBOS","PREFEITO","2000","2611309","PE","5865"
"25259","1","PMDB","POMBOS","PREFEITO","2000","2611309","PE","6230"
"25275","1","PPB","PRIMAVERA","PREFEITO","2000","2611408","PE","1542"
"25275","1","PPS","PRIMAVERA","PREFEITO","2000","2611408","PE","4391"
"25291","1","PMDB","QUIPAPA","PREFEITO","2000","2611507","PE","4097"
"25291","1","PPB","QUIPAPA","PREFEITO","2000","2611507","PE","5398"
"25313","1","PDT","RECIFE","PREFEITO","2000","2611606","PE","23646"
"25313","1","PFL","RECIFE","PREFEITO","2000","2611606","PE","345915"
"25313","1","PPS","RECIFE","PREFEITO","2000","2611606","PE","76199"
"25313","1","PT","RECIFE","PREFEITO","2000","2611606","PE","249282"
"25313","2","PFL","RECIFE","PREFEITO","2000","2611606","PE","377153"
"25313","2","PT","RECIFE","PREFEITO","2000","2611606","PE","382988"
"25330","1","PPS","RIACHO DAS ALMAS","PREFEITO","2000","2611705","PE","3394"
"25330","1","PSB","RIACHO DAS ALMAS","PREFEITO","2000","2611705","PE","7053"
"25356","1","PFL","RIBEIRAO","PREFEITO","2000","2611804","PE","6883"
"25356","1","PMDB","RIBEIRAO","PREFEITO","2000","2611804","PE","8045"
"25356","1","PSDC","RIBEIRAO","PREFEITO","2000","2611804","PE","681"
"25372","1","PMDB","RIO FORMOSO","PREFEITO","2000","2611903","PE","5537"
"25372","1","PSB","RIO FORMOSO","PREFEITO","2000","2611903","PE","2847"
"25372","1","PSDC","RIO FORMOSO","PREFEITO","2000","2611903","PE","574"
"25399","1","PPB","SAIRE","PREFEITO","2000","2612000","PE","4241"
"25399","1","PSDB","SAIRE","PREFEITO","2000","2612000","PE","3903"
"25410","1","PMDB","SALGADINHO","PREFEITO","2000","2612109","PE","998"
"25410","1","PSDB","SALGADINHO","PREFEITO","2000","2612109","PE","2447"
"25437","1","PFL","SALGUEIRO","PREFEITO","2000","2612208","PE","10313"
"25437","1","PSB","SALGUEIRO","PREFEITO","2000","2612208","PE","13155"
"25453","1","PMDB","SALOA","PREFEITO","2000","2612307","PE","3896"
"25453","1","PSB","SALOA","PREFEITO","2000","2612307","PE","3942"
"25470","1","PMDB","SANHARO","PREFEITO","2000","2612406","PE","6154"
"25470","1","PSB","SANHARO","PREFEITO","2000","2612406","PE","3356"
"25496","1","PFL","SANTA CRUZ DO CAPIBARIBE","PREFEITO","2000","2612505","PE","14296"
"25496","1","PSB","SANTA CRUZ DO CAPIBARIBE","PREFEITO","2000","2612505","PE","15495"
"25518","1","PFL","SANTA MARIA DA BOA VISTA","PREFEITO","2000","2612604","PE","6034"
"25518","1","PMDB","SANTA MARIA DA BOA VISTA","PREFEITO","2000","2612604","PE","8527"
"25534","1","PFL","SANTA MARIA DO CAMBUCA","PREFEITO","2000","2612703","PE","2776"
"25534","1","PSDB","SANTA MARIA DO CAMBUCA","PREFEITO","2000","2612703","PE","3652"
"25550","1","PFL","SANTA TEREZINHA","PREFEITO","2000","2612802","PE","2386"
"25577","1","PL","SAO BENEDITO DO SUL","PREFEITO","2000","2612901","PE","733"
"25577","1","PSDB","SAO BENEDITO DO SUL","PREFEITO","2000","2612901","PE","3478"
"25593","1","PFL","SAO BENTO DO UNA","PREFEITO","2000","2613008","PE","9026"
"25593","1","PMDB","SAO BENTO DO UNA","PREFEITO","2000","2613008","PE","9005"
"25593","1","PPS","SAO BENTO DO UNA","PREFEITO","2000","2613008","PE","1394"
"25615","1","PFL","SAO CAETANO","PREFEITO","2000","2613107","PE","8199"
"25615","1","PSDB","SAO CAETANO","PREFEITO","2000","2613107","PE","7944"
"25631","1","PFL","SAO JOAO","PREFEITO","2000","2613206","PE","1721"
"25631","1","PSB","SAO JOAO","PREFEITO","2000","2613206","PE","6076"
"25658","1","PSDB","SAO JOAQUIM DO MONTE","PREFEITO","2000","2613305","PE","5963"
"25674","1","PFL","SAO JOSE DA COROA GRANDE","PREFEITO","2000","2613404","PE","3454"
"25674","1","PL","SAO JOSE DA COROA GRANDE","PREFEITO","2000","2613404","PE","296"
"25674","1","PSB","SAO JOSE DA COROA GRANDE","PREFEITO","2000","2613404","PE","3490"
"25690","1","PFL","SAO JOSE DO BELMONTE","PREFEITO","2000","2613503","PE","9187"
"25690","1","PMDB","SAO JOSE DO BELMONTE","PREFEITO","2000","2613503","PE","5750"
"25712","1","PFL","SAO JOSE DO EGITO","PREFEITO","2000","2613602","PE","6437"
"25712","1","PPS","SAO JOSE DO EGITO","PREFEITO","2000","2613602","PE","156"
"25712","1","PSB","SAO JOSE DO EGITO","PREFEITO","2000","2613602","PE","8293"
"25739","1","PMDB","SAO LOURENCO DA MATA","PREFEITO","2000","2613701","PE","21494"
"25739","1","PPS","SAO LOURENCO DA MATA","PREFEITO","2000","2613701","PE","19804"
"25739","1","PT","SAO LOURENCO DA MATA","PREFEITO","2000","2613701","PE","889"
"25755","1","PFL","SAO VICENTE FERRER","PREFEITO","2000","2613800","PE","2925"
"25755","1","PSDB","SAO VICENTE FERRER","PREFEITO","2000","2613800","PE","5209"
"25755","1","PT","SAO VICENTE FERRER","PREFEITO","2000","2613800","PE","97"
"25771","1","PSDB","SERRA TALHADA","PREFEITO","2000","2613909","PE","20317"
"25771","1","PSDC","SERRA TALHADA","PREFEITO","2000","2613909","PE","11519"
"25798","1","PFL","SERRITA","PREFEITO","2000","2614006","PE","3088"
"25798","1","PMDB","SERRITA","PREFEITO","2000","2614006","PE","5705"
"25810","1","PSB","SERTANIA","PREFEITO","2000","2614105","PE","9961"
"25810","1","PSDB","SERTANIA","PREFEITO","2000","2614105","PE","5813"
"25836","1","PSB","SIRINHAEM","PREFEITO","2000","2614204","PE","6343"
"25836","1","PSDB","SIRINHAEM","PREFEITO","2000","2614204","PE","10048"
"25852","1","PFL","MOREILANDIA","PREFEITO","2000","2614303","PE","4126"
"25852","1","PMDB","MOREILANDIA","PREFEITO","2000","2614303","PE","1507"
"25895","1","PFL","SURUBIM","PREFEITO","2000","2614501","PE","10939"
"25895","1","PSDB","SURUBIM","PREFEITO","2000","2614501","PE","8083"
"25917","1","PFL","TABIRA","PREFEITO","2000","2614600","PE","4988"
"25917","1","PSB","TABIRA","PREFEITO","2000","2614600","PE","7100"
"25933","1","PMDB","TACAIMBO","PREFEITO","2000","2614709","PE","4266"
"25933","1","PSDB","TACAIMBO","PREFEITO","2000","2614709","PE","1184"
"25950","1","PFL","TACARATU","PREFEITO","2000","2614808","PE","4812"
"25950","1","PMDB","TACARATU","PREFEITO","2000","2614808","PE","2290"
"25976","1","PMDB","ITAMBE","PREFEITO","2000","2607653","PE","7766"
"25976","1","PPS","ITAMBE","PREFEITO","2000","2607653","PE","149"
"25976","1","PSDB","ITAMBE","PREFEITO","2000","2607653","PE","6918"
"25992","1","PDT","TAQUARITINGA DO NORTE","PREFEITO","2000","2615003","PE","5426"
"25992","1","PFL","TAQUARITINGA DO NORTE","PREFEITO","2000","2615003","PE","5075"
"26018","1","PFL","TEREZINHA","PREFEITO","2000","2615102","PE","2504"
"26018","1","PSB","TEREZINHA","PREFEITO","2000","2615102","PE","1126"
"26034","1","PMDB","TERRA NOVA","PREFEITO","2000","2615201","PE","2567"
"26034","1","PSDB","TERRA NOVA","PREFEITO","2000","2615201","PE","2497"
"26050","1","PDT","TIMBAUBA","PREFEITO","2000","2615300","PE","11376"
"26050","1","PFL","TIMBAUBA","PREFEITO","2000","2615300","PE","1921"
"26050","1","PMDB","TIMBAUBA","PREFEITO","2000","2615300","PE","12711"
"26050","1","PPB","TIMBAUBA","PREFEITO","2000","2615300","PE","3026"
"26077","1","PPB","TORITAMA","PREFEITO","2000","2615409","PE","9830"
"26077","1","PSDC","TORITAMA","PREFEITO","2000","2615409","PE","11220"
"26093","1","PPB","TRACUNHAEM","PREFEITO","2000","2615508","PE","79"
"26093","1","PSB","TRACUNHAEM","PREFEITO","2000","2615508","PE","4250"
"26093","1","PSDB","TRACUNHAEM","PREFEITO","2000","2615508","PE","2065"
"26115","1","PFL","TRINDADE","PREFEITO","2000","2615607","PE","4616"
"26115","1","PPB","TRINDADE","PREFEITO","2000","2615607","PE","6012"
"26131","1","PMDB","TRIUNFO","PREFEITO","2000","2615706","PE","1259"
"26131","1","PSDB","TRIUNFO","PREFEITO","2000","2615706","PE","7079"
"26158","1","PFL","TUPANATINGA","PREFEITO","2000","2615805","PE","4436"
"26158","1","PMDB","TUPANATINGA","PREFEITO","2000","2615805","PE","4546"
"26174","1","PFL","TUPARETAMA","PREFEITO","2000","2615904","PE","2794"
"26174","1","PMDB","TUPARETAMA","PREFEITO","2000","2615904","PE","2850"
"26190","1","PFL","VENTUROSA","PREFEITO","2000","2616001","PE","3365"
"26190","1","PPS","VENTUROSA","PREFEITO","2000","2616001","PE","4595"
"26212","1","PFL","VERDEJANTE","PREFEITO","2000","2616100","PE","3304"
"26212","1","PMDB","VERDEJANTE","PREFEITO","2000","2616100","PE","1343"
"26239","1","PFL","VERTENTES","PREFEITO","2000","2616209","PE","4097"
"26239","1","PSDB","VERTENTES","PREFEITO","2000","2616209","PE","4519"
"26255","1","PMDB","VICENCIA","PREFEITO","2000","2616308","PE","7217"
"26255","1","PPB","VICENCIA","PREFEITO","2000","2616308","PE","6280"
"26271","1","PAN","VITORIA DE SANTO ANTAO","PREFEITO","2000","2616407","PE","130"
"26271","1","PFL","VITORIA DE SANTO ANTAO","PREFEITO","2000","2616407","PE","17769"
"26271","1","PPB","VITORIA DE SANTO ANTAO","PREFEITO","2000","2616407","PE","602"
"26271","1","PSB","VITORIA DE SANTO ANTAO","PREFEITO","2000","2616407","PE","19557"
"26271","1","PSDB","VITORIA DE SANTO ANTAO","PREFEITO","2000","2616407","PE","7386"
"26271","1","PST","VITORIA DE SANTO ANTAO","PREFEITO","2000","2616407","PE","9811"
"26298","1","PDT","CAMARAGIBE","PREFEITO","2000","2603454","PE","7093"
"26298","1","PFL","CAMARAGIBE","PREFEITO","2000","2603454","PE","16820"
"26298","1","PT","CAMARAGIBE","PREFEITO","2000","2603454","PE","37314"
"26310","1","PDT","ABREU E LIMA","PREFEITO","2000","2600054","PE","29706"
"26310","1","PMDB","ABREU E LIMA","PREFEITO","2000","2600054","PE","17245"
"26336","1","PMDB","ITAPISSUMA","PREFEITO","2000","2607752","PE","5059"
"26336","1","PSB","ITAPISSUMA","PREFEITO","2000","2607752","PE","5296"
"27006","1","PDT","PARIPUEIRA","PREFEITO","2000","2706448","AL","2493"
"27006","1","PPB","PARIPUEIRA","PREFEITO","2000","2706448","AL","420"
"27006","1","PSB","PARIPUEIRA","PREFEITO","2000","2706448","AL","562"
"27006","1","PST","PARIPUEIRA","PREFEITO","2000","2706448","AL","755"
"27006","1","PTB","PARIPUEIRA","PREFEITO","2000","2706448","AL","1390"
"27014","1","PMDB","AGUA BRANCA","PREFEITO","2000","2700102","AL","3917"
"27014","1","PSB","AGUA BRANCA","PREFEITO","2000","2700102","AL","801"
"27014","1","PSL","AGUA BRANCA","PREFEITO","2000","2700102","AL","2534"
"27022","1","PDT","PARICONHA","PREFEITO","2000","2706422","AL","2145"
"27022","1","PSB","PARICONHA","PREFEITO","2000","2706422","AL","1987"
"27030","1","PSB","ANADIA","PREFEITO","2000","2700201","AL","503"
"27030","1","PSDB","ANADIA","PREFEITO","2000","2700201","AL","4366"
"27049","1","PFL","ESTRELA DE ALAGOAS","PREFEITO","2000","2702553","AL","3009"
"27049","1","PMDB","ESTRELA DE ALAGOAS","PREFEITO","2000","2702553","AL","1144"
"27049","1","PSDB","ESTRELA DE ALAGOAS","PREFEITO","2000","2702553","AL","997"
"27057","1","PDT","ARAPIRACA","PREFEITO","2000","2700300","AL","22982"
"27057","1","PSDB","ARAPIRACA","PREFEITO","2000","2700300","AL","46015"
"27065","1","PDT","JEQUIA DA PRAIA","PREFEITO","2000","2703759","AL","688"
"27065","1","PMDB","JEQUIA DA PRAIA","PREFEITO","2000","2703759","AL","1037"
"27065","1","PSDB","JEQUIA DA PRAIA","PREFEITO","2000","2703759","AL","1755"
"27073","1","PDT","ATALAIA","PREFEITO","2000","2700409","AL","7105"
"27073","1","PFL","ATALAIA","PREFEITO","2000","2700409","AL","2572"
"27073","1","PMDB","ATALAIA","PREFEITO","2000","2700409","AL","5498"
"27073","1","PSB","ATALAIA","PREFEITO","2000","2700409","AL","317"
"27081","1","PMDB","CAMPESTRE","PREFEITO","2000","2701357","AL","1573"
"27081","1","PSL","CAMPESTRE","PREFEITO","2000","2701357","AL","867"
"27090","1","PFL","BARRA DE SANTO ANTONIO","PREFEITO","2000","2700508","AL","2028"
"27090","1","PPB","BARRA DE SANTO ANTONIO","PREFEITO","2000","2700508","AL","3284"
"27090","1","PT","BARRA DE SANTO ANTONIO","PREFEITO","2000","2700508","AL","184"
"27111","1","PMDB","BARRA DE SAO MIGUEL","PREFEITO","2000","2700607","AL","1736"
"27111","1","PSDB","BARRA DE SAO MIGUEL","PREFEITO","2000","2700607","AL","1380"
"27138","1","PSB","BATALHA","PREFEITO","2000","2700706","AL","3761"
"27138","1","PSDB","BATALHA","PREFEITO","2000","2700706","AL","2973"
"27154","1","PDT","BELEM","PREFEITO","2000","2700805","AL","1227"
"27154","1","PFL","BELEM","PREFEITO","2000","2700805","AL","429"
"27154","1","PPS","BELEM","PREFEITO","2000","2700805","AL","132"
"27154","1","PRTB","BELEM","PREFEITO","2000","2700805","AL","229"
"27154","1","PSDB","BELEM","PREFEITO","2000","2700805","AL","663"
"27170","1","PDT","BELO MONTE","PREFEITO","2000","2700904","AL","1487"
"27170","1","PSDB","BELO MONTE","PREFEITO","2000","2700904","AL","1814"
"27197","1","PRN","BOCA DA MATA","PREFEITO","2000","2701001","AL","3491"
"27197","1","PRP","BOCA DA MATA","PREFEITO","2000","2701001","AL","387"
"27197","1","PSB","BOCA DA MATA","PREFEITO","2000","2701001","AL","3544"
"27197","1","PSDB","BOCA DA MATA","PREFEITO","2000","2701001","AL","4172"
"27219","1","PRP","BRANQUINHA","PREFEITO","2000","2701100","AL","12"
"27219","1","PTB","BRANQUINHA","PREFEITO","2000","2701100","AL","3973"
"27235","1","PFL","CACIMBINHAS","PREFEITO","2000","2701209","AL","1584"
"27235","1","PSDB","CACIMBINHAS","PREFEITO","2000","2701209","AL","2894"
"27251","1","PRTB","CAJUEIRO","PREFEITO","2000","2701308","AL","2458"
"27251","1","PSDB","CAJUEIRO","PREFEITO","2000","2701308","AL","4090"
"27278","1","PPB","CAMPO ALEGRE","PREFEITO","2000","2701407","AL","6088"
"27278","1","PSB","CAMPO ALEGRE","PREFEITO","2000","2701407","AL","4313"
"27294","1","PSB","CAMPO GRANDE","PREFEITO","2000","2701506","AL","2869"
"27316","1","PMDB","CANAPI","PREFEITO","2000","2701605","AL","2566"
"27316","1","PSB","CANAPI","PREFEITO","2000","2701605","AL","4156"
"27332","1","PFL","CAPELA","PREFEITO","2000","2701704","AL","4051"
"27332","1","PL","CAPELA","PREFEITO","2000","2701704","AL","3568"
"27359","1","PMDB","CARNEIROS","PREFEITO","2000","2701803","AL","1483"
"27359","1","PSB","CARNEIROS","PREFEITO","2000","2701803","AL","826"
"27375","1","PDT","CHA PRETA","PREFEITO","2000","2701902","AL","1970"
"27375","1","PFL","CHA PRETA","PREFEITO","2000","2701902","AL","2079"
"27391","1","PRTB","COITE DO NOIA","PREFEITO","2000","2702009","AL","3383"
"27391","1","PSL","COITE DO NOIA","PREFEITO","2000","2702009","AL","1400"
"27413","1","PMDB","COLONIA LEOPOLDINA","PREFEITO","2000","2702108","AL","3882"
"27413","1","PPS","COLONIA LEOPOLDINA","PREFEITO","2000","2702108","AL","4207"
"27430","1","PSB","COQUEIRO SECO","PREFEITO","2000","2702207","AL","1245"
"27430","1","PSL","COQUEIRO SECO","PREFEITO","2000","2702207","AL","806"
"27456","1","PMDB","CORURIPE","PREFEITO","2000","2702306","AL","12028"
"27456","1","PPB","CORURIPE","PREFEITO","2000","2702306","AL","8275"
"27472","1","PC do B","DELMIRO GOUVEIA","PREFEITO","2000","2702405","AL","1525"
"27472","1","PMDB","DELMIRO GOUVEIA","PREFEITO","2000","2702405","AL","12384"
"27472","1","PSB","DELMIRO GOUVEIA","PREFEITO","2000","2702405","AL","3997"
"27499","1","PFL","DOIS RIACHOS","PREFEITO","2000","2702504","AL","1786"
"27499","1","PSDB","DOIS RIACHOS","PREFEITO","2000","2702504","AL","3221"
"27510","1","PL","FEIRA GRANDE","PREFEITO","2000","2702603","AL","4309"
"27510","1","PMDB","FEIRA GRANDE","PREFEITO","2000","2702603","AL","126"
"27510","1","PSDB","FEIRA GRANDE","PREFEITO","2000","2702603","AL","4536"
"27537","1","PMDB","FELIZ DESERTO","PREFEITO","2000","2702702","AL","1167"
"27537","1","PSDB","FELIZ DESERTO","PREFEITO","2000","2702702","AL","1066"
"27553","1","PFL","FLEXEIRAS","PREFEITO","2000","2702801","AL","5026"
"27553","1","PMDB","FLEXEIRAS","PREFEITO","2000","2702801","AL","215"
"27570","1","PMDB","GIRAU DO PONCIANO","PREFEITO","2000","2702900","AL","3044"
"27570","1","PSB","GIRAU DO PONCIANO","PREFEITO","2000","2702900","AL","5395"
"27570","1","PSDB","GIRAU DO PONCIANO","PREFEITO","2000","2702900","AL","4279"
"27596","1","PFL","IBATEGUARA","PREFEITO","2000","2703007","AL","2519"
"27596","1","PMN","IBATEGUARA","PREFEITO","2000","2703007","AL","2119"
"27596","1","PSB","IBATEGUARA","PREFEITO","2000","2703007","AL","521"
"27618","1","PSB","IGACI","PREFEITO","2000","2703106","AL","2213"
"27618","1","PT","IGACI","PREFEITO","2000","2703106","AL","1012"
"27618","1","PTB","IGACI","PREFEITO","2000","2703106","AL","6753"
"27634","1","PSB","IGREJA NOVA","PREFEITO","2000","2703205","AL","3652"
"27634","1","PSDB","IGREJA NOVA","PREFEITO","2000","2703205","AL","6565"
"27650","1","PSDB","INHAPI","PREFEITO","2000","2703304","AL","4230"
"27650","1","PT","INHAPI","PREFEITO","2000","2703304","AL","2239"
"27677","1","PRTB","JACARE DOS HOMENS","PREFEITO","2000","2703403","AL","1920"
"27677","1","PSB","JACARE DOS HOMENS","PREFEITO","2000","2703403","AL","856"
"27693","1","PDT","JACUIPE","PREFEITO","2000","2703502","AL","84"
"27693","1","PMDB","JACUIPE","PREFEITO","2000","2703502","AL","497"
"27693","1","PSB","JACUIPE","PREFEITO","2000","2703502","AL","1149"
"27731","1","PSC","JARAMATAIA","PREFEITO","2000","2703700","AL","703"
"27731","1","PSDB","JARAMATAIA","PREFEITO","2000","2703700","AL","2054"
"27758","1","PMDB","JOAQUIM GOMES","PREFEITO","2000","2703809","AL","2816"
"27758","1","PSDB","JOAQUIM GOMES","PREFEITO","2000","2703809","AL","4371"
"27774","1","PSB","JUNDIA","PREFEITO","2000","2703908","AL","1295"
"27774","1","PSD","JUNDIA","PREFEITO","2000","2703908","AL","995"
"27790","1","PFL","JUNQUEIRO","PREFEITO","2000","2704005","AL","5918"
"27812","1","PMDB","LAGOA DA CANOA","PREFEITO","2000","2704104","AL","4230"
"27812","1","PSB","LAGOA DA CANOA","PREFEITO","2000","2704104","AL","3368"
"27839","1","PFL","LIMOEIRO DE ANADIA","PREFEITO","2000","2704203","AL","6274"
"27839","1","PPS","LIMOEIRO DE ANADIA","PREFEITO","2000","2704203","AL","2904"
"27855","1","PFL","MACEIO","PREFEITO","2000","2704302","AL","26271"
"27855","1","PL","MACEIO","PREFEITO","2000","2704302","AL","3718"
"27855","1","PPS","MACEIO","PREFEITO","2000","2704302","AL","61695"
"27855","1","PSB","MACEIO","PREFEITO","2000","2704302","AL","121783"
"27855","1","PT","MACEIO","PREFEITO","2000","2704302","AL","49310"
"27871","1","PMN","MAJOR ISIDORO","PREFEITO","2000","2704401","AL","3450"
"27871","1","PPS","MAJOR ISIDORO","PREFEITO","2000","2704401","AL","579"
"27898","1","PSC","MARAGOGI","PREFEITO","2000","2704500","AL","4023"
"27898","1","PSDB","MARAGOGI","PREFEITO","2000","2704500","AL","4077"
"27910","1","PMDB","MARAVILHA","PREFEITO","2000","2704609","AL","3828"
"27910","1","PSB","MARAVILHA","PREFEITO","2000","2704609","AL","1454"
"27936","1","PDT","MARECHAL DEODORO","PREFEITO","2000","2704708","AL","705"
"27936","1","PPB","MARECHAL DEODORO","PREFEITO","2000","2704708","AL","1650"
"27936","1","PRTB","MARECHAL DEODORO","PREFEITO","2000","2704708","AL","2470"
"27936","1","PSDB","MARECHAL DEODORO","PREFEITO","2000","2704708","AL","4354"
"27952","1","PRTB","MARIBONDO","PREFEITO","2000","2704807","AL","2531"
"27952","1","PSL","MARIBONDO","PREFEITO","2000","2704807","AL","4371"
